Day,Month,Year,Hour,PT08.S1(CO),C6H6(GT),PT08.S5(O3),PT08.S2(NMHC),PT08.S4(NO2),AQI_Label
6,9,2004,7,1120.0,7.8,1035.0,890.0,1546.0,2
6,9,2004,8,1096.0,8.5,988.0,921.0,1534.0,2
6,9,2004,9,1058.0,8.0,977.0,898.0,1470.0,2
6,9,2004,10,977.0,5.7,778.0,800.0,1372.0,1
6,9,2004,11,977.0,6.6,736.0,840.0,1390.0,1
6,9,2004,12,943.0,5.3,632.0,777.0,1333.0,1
6,9,2004,13,964.0,6.0,689.0,814.0,1369.0,1
6,9,2004,14,953.0,5.4,641.0,781.0,1356.0,1
6,9,2004,15,967.0,6.1,703.0,814.0,1385.0,1
6,9,2004,16,996.0,6.7,765.0,843.0,1394.0,1
6,9,2004,17,1091.0,11.7,923.0,1039.0,1586.0,2
6,9,2004,18,1114.0,13.5,1057.0,1101.0,1632.0,2
6,9,2004,19,1133.0,13.5,1105.0,1101.0,1669.0,3
6,9,2004,20,1031.0,8.5,897.0,921.0,1490.0,2
6,9,2004,21,952.0,5.5,723.0,787.0,1342.0,1
6,9,2004,22,949.0,5.8,740.0,804.0,1365.0,1
6,9,2004,23,932.0,4.8,687.0,752.0,1310.0,1
7,9,2004,0,966.0,5.2,644.0,774.0,1352.0,1
7,9,2004,1,888.0,3.0,497.0,653.0,1272.0,1
7,9,2004,2,847.0,2.7,525.0,634.0,1258.0,1
7,9,2004,3,856.0,3.6,726.0,687.0,1260.0,1
7,9,2004,4,881.0,4.4,783.0,735.0,1308.0,1
7,9,2004,5,882.0,4.0,741.0,711.0,1310.0,1
7,9,2004,6,1016.0,7.7,1040.0,888.0,1485.0,2
7,9,2004,7,1228.0,13.9,1324.0,1113.0,1719.0,3
7,9,2004,8,1311.0,22.0,1486.0,1350.0,1957.0,4
7,9,2004,9,1081.0,10.2,1079.0,983.0,1546.0,2
7,9,2004,10,1104.0,10.4,1081.0,993.0,1539.0,2
7,9,2004,11,991.0,8.0,806.0,898.0,1412.0,1
7,9,2004,12,1008.0,10.1,825.0,980.0,1465.0,2
7,9,2004,13,986.0,10.7,907.0,1005.0,1439.0,1
7,9,2004,14,948.0,7.9,768.0,893.0,1374.0,1
7,9,2004,15,919.0,7.1,697.0,862.0,1293.0,1
7,9,2004,16,958.0,9.0,728.0,940.0,1380.0,1
7,9,2004,17,1037.0,11.2,786.0,1021.0,1451.0,1
7,9,2004,18,1120.0,16.0,1028.0,1181.0,1604.0,2
7,9,2004,19,1205.0,19.9,1317.0,1294.0,1744.0,3
7,9,2004,20,1172.0,15.3,1290.0,1159.0,1653.0,3
7,9,2004,21,1088.0,11.1,1165.0,1019.0,1554.0,2
7,9,2004,22,1055.0,10.0,1086.0,979.0,1517.0,2
7,9,2004,23,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,0,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,1,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,2,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,3,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,4,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,5,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,6,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,7,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,8,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,9,1297.0,34.5,1611.0,1654.0,1366.0,4
8,9,2004,10,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,11,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,12,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,13,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,14,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,15,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,16,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,17,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
8,9,2004,18,1325.0,18.9,1543.0,1266.0,1441.0,3
8,9,2004,19,1383.0,24.1,1678.0,1406.0,1582.0,4
8,9,2004,20,1254.0,18.1,1431.0,1241.0,1463.0,3
8,9,2004,21,1221.0,15.8,1413.0,1174.0,1481.0,3
8,9,2004,22,1226.0,14.6,1419.0,1138.0,1481.0,3
8,9,2004,23,1100.0,10.6,1145.0,999.0,1361.0,2
9,9,2004,0,999.0,7.5,960.0,879.0,1261.0,1
9,9,2004,1,980.0,7.4,949.0,873.0,1258.0,1
9,9,2004,2,859.0,3.8,819.0,698.0,1157.0,1
9,9,2004,3,814.0,2.3,745.0,606.0,1131.0,1
9,9,2004,4,806.0,2.3,725.0,605.0,1132.0,0
9,9,2004,5,813.0,2.7,710.0,631.0,1108.0,0
9,9,2004,6,889.0,4.9,806.0,760.0,1213.0,1
9,9,2004,7,1200.0,18.2,1416.0,1246.0,1574.0,3
9,9,2004,8,1289.0,21.4,1521.0,1335.0,1681.0,3
9,9,2004,9,1355.0,21.3,1605.0,1333.0,1691.0,4
9,9,2004,10,1277.0,19.9,1481.0,1292.0,1626.0,3
9,9,2004,11,1156.0,14.8,1188.0,1142.0,1490.0,2
9,9,2004,12,1054.0,12.6,940.0,1071.0,1380.0,1
9,9,2004,13,1096.0,13.0,986.0,1083.0,1430.0,2
9,9,2004,14,1160.0,16.2,1162.0,1185.0,1522.0,2
9,9,2004,15,1148.0,15.0,1047.0,1149.0,1473.0,2
9,9,2004,16,1166.0,16.2,1180.0,1186.0,1500.0,2
9,9,2004,17,1315.0,22.7,1399.0,1370.0,1689.0,3
9,9,2004,18,1425.0,32.3,2321.0,1605.0,1920.0,4
9,9,2004,19,1329.0,22.3,1894.0,1360.0,1768.0,4
9,9,2004,20,1299.0,16.6,1606.0,1197.0,1688.0,4
9,9,2004,21,1123.0,11.0,1297.0,1015.0,1470.0,3
9,9,2004,22,1089.0,11.3,1182.0,1024.0,1452.0,2
9,9,2004,23,1081.0,9.3,1138.0,950.0,1434.0,2
10,9,2004,0,1031.0,7.3,972.0,871.0,1393.0,1
10,9,2004,1,969.0,5.5,799.0,787.0,1350.0,1
10,9,2004,2,881.0,3.5,630.0,680.0,1251.0,1
10,9,2004,3,869.0,2.8,586.0,638.0,1213.0,0
10,9,2004,4,866.0,2.9,629.0,644.0,1218.0,0
10,9,2004,5,895.0,3.6,709.0,689.0,1250.0,1
10,9,2004,6,933.0,5.5,858.0,786.0,1306.0,1
10,9,2004,7,1209.0,15.5,1300.0,1163.0,1606.0,3
10,9,2004,8,1417.0,28.3,1676.0,1511.0,1975.0,4
10,9,2004,9,1227.0,17.8,1384.0,1233.0,1594.0,3
10,9,2004,10,1093.0,12.8,1125.0,1076.0,1457.0,2
10,9,2004,11,1135.0,15.7,1189.0,1170.0,1523.0,2
10,9,2004,12,1112.0,15.4,1088.0,1161.0,1499.0,2
10,9,2004,13,1147.0,15.6,1118.0,1168.0,1492.0,2
10,9,2004,14,1086.0,12.6,924.0,1070.0,1423.0,2
10,9,2004,15,1077.0,12.2,935.0,1056.0,1406.0,2
10,9,2004,16,1110.0,13.4,1009.0,1098.0,1450.0,2
10,9,2004,17,1146.0,14.3,1016.0,1125.0,1511.0,2
10,9,2004,18,1211.0,16.5,1188.0,1194.0,1599.0,2
10,9,2004,19,1218.0,17.4,1290.0,1221.0,1599.0,3
10,9,2004,20,1136.0,12.9,1130.0,1082.0,1478.0,2
10,9,2004,21,1017.0,8.2,880.0,908.0,1354.0,1
10,9,2004,22,1063.0,9.2,996.0,946.0,1391.0,2
10,9,2004,23,1083.0,9.3,1054.0,951.0,1393.0,2
11,9,2004,0,1077.0,10.4,1081.0,994.0,1429.0,2
11,9,2004,1,968.0,6.2,828.0,823.0,1343.0,1
11,9,2004,2,898.0,4.2,661.0,720.0,1259.0,1
11,9,2004,3,859.0,3.1,582.0,656.0,1213.0,0
11,9,2004,4,849.0,2.3,544.0,607.0,1190.0,0
11,9,2004,5,886.0,3.1,647.0,658.0,1234.0,0
11,9,2004,6,932.0,4.0,720.0,708.0,1285.0,1
11,9,2004,7,1144.0,10.8,1207.0,1006.0,1535.0,2
11,9,2004,8,1222.0,13.0,1273.0,1083.0,1624.0,3
11,9,2004,9,1202.0,10.3,1303.0,989.0,1506.0,3
11,9,2004,10,1323.0,16.3,1479.0,1190.0,1702.0,3
11,9,2004,11,1219.0,12.7,1191.0,1074.0,1532.0,2
11,9,2004,12,1121.0,9.7,932.0,965.0,1386.0,2
11,9,2004,13,1096.0,9.1,826.0,942.0,1366.0,2
11,9,2004,14,1019.0,7.0,631.0,858.0,1270.0,1
11,9,2004,15,1045.0,7.0,598.0,857.0,1308.0,1
11,9,2004,16,1147.0,9.5,796.0,959.0,1387.0,2
11,9,2004,17,1145.0,9.8,759.0,971.0,1418.0,2
11,9,2004,18,1202.0,11.7,886.0,1040.0,1506.0,2
11,9,2004,19,1283.0,13.9,1071.0,1112.0,1583.0,3
11,9,2004,20,1148.0,8.7,826.0,929.0,1443.0,2
11,9,2004,21,1229.0,10.9,1103.0,1012.0,1562.0,3
11,9,2004,22,1287.0,12.3,1221.0,1060.0,1595.0,3
11,9,2004,23,1285.0,12.4,1449.0,1062.0,1583.0,3
12,9,2004,0,1251.0,12.1,1364.0,1055.0,1602.0,3
12,9,2004,1,1120.0,8.0,1111.0,900.0,1462.0,2
12,9,2004,2,1108.0,8.4,1129.0,917.0,1495.0,2
12,9,2004,3,961.0,4.9,799.0,759.0,1375.0,1
12,9,2004,4,950.0,4.2,771.0,719.0,1372.0,1
12,9,2004,5,901.0,2.3,646.0,608.0,1299.0,1
12,9,2004,6,903.0,2.5,705.0,619.0,1315.0,1
12,9,2004,7,1024.0,4.9,908.0,757.0,1423.0,1
12,9,2004,8,1093.0,6.6,1047.0,837.0,1480.0,2
12,9,2004,9,1097.0,6.5,1015.0,833.0,1470.0,2
12,9,2004,10,1126.0,6.4,938.0,830.0,1528.0,2
12,9,2004,11,1139.0,5.6,849.0,794.0,1456.0,2
12,9,2004,12,1178.0,6.4,844.0,832.0,1542.0,2
12,9,2004,13,1243.0,7.6,1036.0,883.0,1660.0,3
12,9,2004,14,1017.0,3.5,729.0,680.0,1421.0,1
12,9,2004,15,1048.0,3.3,556.0,672.0,1438.0,1
12,9,2004,16,1254.0,6.6,846.0,840.0,1602.0,3
12,9,2004,17,1287.0,8.3,942.0,911.0,1664.0,3
12,9,2004,18,1215.0,8.0,902.0,900.0,1604.0,2
12,9,2004,19,1363.0,12.6,1178.0,1071.0,1763.0,3
12,9,2004,20,1436.0,17.5,1426.0,1224.0,1886.0,4
12,9,2004,21,1365.0,14.8,1394.0,1143.0,1796.0,3
12,9,2004,22,1506.0,23.3,1935.0,1385.0,2260.0,4
12,9,2004,23,1227.0,12.2,1360.0,1055.0,1772.0,3
13,9,2004,0,1038.0,7.2,1061.0,866.0,1570.0,2
13,9,2004,1,934.0,4.6,870.0,744.0,1473.0,2
13,9,2004,2,900.0,3.8,799.0,699.0,1452.0,1
13,9,2004,3,870.0,3.7,779.0,692.0,1443.0,1
13,9,2004,4,875.0,4.0,809.0,713.0,1436.0,1
13,9,2004,5,940.0,5.5,914.0,789.0,1473.0,2
13,9,2004,6,1053.0,8.3,1033.0,913.0,1578.0,2
13,9,2004,7,1509.0,28.2,1572.0,1508.0,2257.0,4
13,9,2004,8,1559.0,32.1,1704.0,1599.0,2374.0,4
13,9,2004,9,1313.0,17.7,1455.0,1231.0,1889.0,4
13,9,2004,10,1372.0,18.4,1588.0,1251.0,1890.0,4
13,9,2004,11,1320.0,16.3,1482.0,1190.0,1825.0,3
13,9,2004,12,1346.0,18.2,1458.0,1246.0,1907.0,4
13,9,2004,13,1307.0,17.9,1356.0,1236.0,1869.0,3
13,9,2004,14,1157.0,12.6,1100.0,1069.0,1653.0,2
13,9,2004,15,1154.0,11.3,1212.0,1026.0,1623.0,2
13,9,2004,16,1172.0,14.9,1049.0,1145.0,1676.0,3
13,9,2004,17,1241.0,18.5,1149.0,1254.0,1735.0,3
13,9,2004,18,1379.0,25.2,1370.0,1433.0,1982.0,4
13,9,2004,19,1570.0,35.9,1716.0,1684.0,2289.0,4
13,9,2004,20,1418.0,26.7,1600.0,1471.0,2064.0,4
13,9,2004,21,1317.0,19.9,1592.0,1295.0,1883.0,4
13,9,2004,22,1204.0,14.6,1491.0,1136.0,1782.0,3
13,9,2004,23,1014.0,6.9,1084.0,853.0,1499.0,2
14,9,2004,0,956.0,5.6,1007.0,794.0,1456.0,2
14,9,2004,1,891.0,3.9,823.0,708.0,1382.0,1
14,9,2004,2,856.0,3.2,788.0,665.0,1375.0,1
14,9,2004,3,863.0,3.9,791.0,703.0,1403.0,1
14,9,2004,4,911.0,4.6,924.0,745.0,1428.0,1
14,9,2004,5,936.0,5.0,941.0,765.0,1462.0,2
14,9,2004,6,1087.0,9.6,1103.0,964.0,1633.0,2
14,9,2004,7,1540.0,27.8,1657.0,1498.0,2301.0,4
14,9,2004,8,1513.0,32.1,1743.0,1601.0,2382.0,4
14,9,2004,9,1409.0,20.9,1601.0,1322.0,2004.0,4
14,9,2004,10,1219.0,11.8,1253.0,1042.0,1750.0,3
14,9,2004,11,1286.0,15.8,1295.0,1172.0,1870.0,3
14,9,2004,12,1228.0,15.8,1192.0,1174.0,1788.0,3
14,9,2004,13,1140.0,14.0,1046.0,1117.0,1690.0,3
14,9,2004,14,1052.0,8.2,803.0,906.0,1516.0,2
14,9,2004,15,1282.0,13.7,1116.0,1107.0,1791.0,3
14,9,2004,16,1378.0,19.5,1347.0,1282.0,2010.0,4
14,9,2004,17,1506.0,26.7,1530.0,1471.0,2200.0,4
14,9,2004,18,1310.0,18.7,1240.0,1259.0,1926.0,4
14,9,2004,19,1204.0,13.9,1092.0,1114.0,1807.0,3
14,9,2004,20,1071.0,6.7,740.0,842.0,1575.0,2
14,9,2004,21,967.0,4.2,670.0,719.0,1490.0,2
14,9,2004,22,947.0,3.6,640.0,689.0,1454.0,1
14,9,2004,23,1011.0,4.4,918.0,734.0,1497.0,2
15,9,2004,0,971.0,4.2,804.0,722.0,1472.0,2
15,9,2004,1,886.0,2.6,694.0,627.0,1405.0,1
15,9,2004,2,908.0,3.1,796.0,657.0,1460.0,2
15,9,2004,3,901.0,3.0,804.0,652.0,1468.0,2
15,9,2004,4,915.0,3.4,829.0,674.0,1481.0,2
15,9,2004,5,940.0,4.0,848.0,712.0,1499.0,2
15,9,2004,6,1048.0,7.8,992.0,891.0,1654.0,2
15,9,2004,7,1298.0,16.1,1256.0,1181.0,1962.0,4
15,9,2004,8,1487.0,27.6,1598.0,1493.0,2345.0,4
15,9,2004,9,1327.0,17.8,1403.0,1233.0,1968.0,4
15,9,2004,10,1363.0,18.5,1497.0,1255.0,1989.0,4
15,9,2004,11,1393.0,21.6,1500.0,1340.0,2080.0,4
15,9,2004,12,1361.0,21.0,1549.0,1324.0,2044.0,4
15,9,2004,13,1289.0,17.2,1374.0,1217.0,1975.0,4
15,9,2004,14,1265.0,16.1,1270.0,1184.0,1930.0,4
15,9,2004,15,1339.0,18.6,1360.0,1257.0,2031.0,4
15,9,2004,16,1269.0,17.2,1296.0,1215.0,1939.0,4
15,9,2004,17,1299.0,17.3,1319.0,1220.0,1929.0,4
15,9,2004,18,1546.0,28.6,1649.0,1519.0,2265.0,4
15,9,2004,19,1571.0,31.8,1686.0,1593.0,2409.0,4
15,9,2004,20,1312.0,20.1,1380.0,1299.0,2016.0,4
15,9,2004,21,1074.0,9.2,1079.0,946.0,1635.0,2
15,9,2004,22,1127.0,10.3,1096.0,989.0,1724.0,3
15,9,2004,23,1040.0,8.6,1049.0,923.0,1640.0,2
16,9,2004,0,1060.0,8.6,1161.0,925.0,1649.0,2
16,9,2004,1,911.0,4.8,865.0,753.0,1496.0,2
16,9,2004,2,853.0,2.6,768.0,623.0,1421.0,1
16,9,2004,3,915.0,4.3,845.0,725.0,1485.0,2
16,9,2004,4,897.0,4.5,843.0,738.0,1471.0,2
16,9,2004,5,976.0,6.6,964.0,840.0,1562.0,2
16,9,2004,6,1066.0,10.1,1065.0,982.0,1699.0,3
16,9,2004,7,1435.0,23.4,1467.0,1387.0,2140.0,4
16,9,2004,8,1420.0,25.0,1510.0,1430.0,2194.0,4
16,9,2004,9,1365.0,21.6,1518.0,1341.0,2033.0,4
16,9,2004,10,1171.0,13.0,1276.0,1083.0,1758.0,3
16,9,2004,11,982.0,6.8,873.0,850.0,1505.0,2
16,9,2004,12,1021.0,10.0,958.0,979.0,1580.0,2
16,9,2004,13,1044.0,11.7,1076.0,1039.0,1609.0,2
16,9,2004,14,1005.0,9.8,952.0,972.0,1514.0,2
16,9,2004,15,1021.0,10.2,977.0,985.0,1524.0,2
16,9,2004,16,1064.0,12.0,1059.0,1048.0,1574.0,2
16,9,2004,17,1167.0,17.7,1199.0,1231.0,1745.0,3
16,9,2004,18,1167.0,18.8,1212.0,1263.0,1790.0,3
16,9,2004,19,1164.0,17.6,1193.0,1227.0,1800.0,3
16,9,2004,20,1092.0,13.8,1105.0,1110.0,1641.0,2
16,9,2004,21,997.0,9.4,926.0,955.0,1528.0,2
16,9,2004,22,966.0,9.6,1231.0,964.0,1560.0,2
16,9,2004,23,969.0,8.5,995.0,922.0,1488.0,2
17,9,2004,0,944.0,10.7,1094.0,1005.0,1633.0,2
17,9,2004,1,834.0,6.1,774.0,817.0,1408.0,1
17,9,2004,2,796.0,3.2,558.0,667.0,1295.0,1
17,9,2004,3,777.0,2.0,510.0,585.0,1266.0,1
17,9,2004,4,752.0,1.2,471.0,521.0,1247.0,1
17,9,2004,5,755.0,1.3,471.0,528.0,1234.0,0
17,9,2004,6,800.0,2.2,529.0,598.0,1278.0,1
17,9,2004,7,1147.0,14.6,1114.0,1136.0,1708.0,3
17,9,2004,8,1036.0,9.7,987.0,965.0,1544.0,2
17,9,2004,9,926.0,6.7,851.0,845.0,1398.0,1
17,9,2004,10,961.0,7.6,901.0,881.0,1417.0,1
17,9,2004,11,951.0,8.6,949.0,926.0,1460.0,2
17,9,2004,12,962.0,9.0,855.0,940.0,1441.0,1
17,9,2004,13,1004.0,10.7,911.0,1004.0,1490.0,2
17,9,2004,14,893.0,6.3,672.0,828.0,1357.0,1
17,9,2004,15,990.0,9.4,826.0,956.0,1476.0,2
17,9,2004,16,1071.0,12.5,988.0,1068.0,1556.0,2
17,9,2004,17,1140.0,15.2,1105.0,1155.0,1660.0,2
17,9,2004,18,1103.0,14.8,1089.0,1143.0,1647.0,2
17,9,2004,19,1082.0,15.9,1077.0,1178.0,1605.0,2
17,9,2004,20,991.0,10.0,923.0,977.0,1448.0,1
17,9,2004,21,935.0,6.9,824.0,852.0,1344.0,1
17,9,2004,22,908.0,5.5,717.0,790.0,1317.0,1
17,9,2004,23,927.0,6.3,734.0,826.0,1331.0,1
18,9,2004,0,936.0,6.7,776.0,844.0,1365.0,1
18,9,2004,1,847.0,3.7,594.0,694.0,1240.0,0
18,9,2004,2,812.0,3.2,518.0,664.0,1215.0,0
18,9,2004,3,804.0,2.4,496.0,616.0,1189.0,0
18,9,2004,4,793.0,2.7,514.0,636.0,1195.0,0
18,9,2004,5,775.0,2.3,468.0,609.0,1190.0,0
18,9,2004,6,835.0,3.6,621.0,690.0,1257.0,1
18,9,2004,7,913.0,6.4,757.0,830.0,1371.0,1
18,9,2004,8,903.0,5.0,712.0,765.0,1317.0,1
18,9,2004,9,982.0,7.9,859.0,895.0,1413.0,1
18,9,2004,10,925.0,6.6,728.0,838.0,1324.0,1
18,9,2004,11,895.0,5.2,640.0,776.0,1274.0,1
18,9,2004,12,930.0,6.6,680.0,838.0,1319.0,1
18,9,2004,13,953.0,7.6,704.0,881.0,1339.0,1
18,9,2004,14,885.0,5.0,619.0,765.0,1268.0,1
18,9,2004,15,903.0,5.3,583.0,779.0,1278.0,1
18,9,2004,16,927.0,5.3,594.0,781.0,1267.0,1
18,9,2004,17,979.0,6.5,700.0,835.0,1338.0,1
18,9,2004,18,1050.0,9.2,912.0,947.0,1447.0,1
18,9,2004,19,1091.0,11.6,1038.0,1037.0,1512.0,2
18,9,2004,20,1040.0,9.2,952.0,946.0,1424.0,1
18,9,2004,21,997.0,7.5,887.0,879.0,1404.0,1
18,9,2004,22,1042.0,9.0,1004.0,938.0,1456.0,2
18,9,2004,23,1191.0,12.1,1221.0,1055.0,1563.0,2
19,9,2004,0,1149.0,10.5,1177.0,996.0,1534.0,2
19,9,2004,1,973.0,7.1,957.0,862.0,1436.0,1
19,9,2004,2,940.0,6.2,853.0,823.0,1415.0,1
19,9,2004,3,949.0,7.8,884.0,890.0,1484.0,2
19,9,2004,4,830.0,3.8,736.0,699.0,1339.0,1
19,9,2004,5,773.0,2.3,590.0,609.0,1256.0,1
19,9,2004,6,811.0,2.9,655.0,644.0,1289.0,1
19,9,2004,7,901.0,4.8,854.0,754.0,1351.0,1
19,9,2004,8,969.0,7.7,953.0,886.0,1451.0,1
19,9,2004,9,1027.0,8.8,1050.0,933.0,1465.0,2
19,9,2004,10,1094.0,10.6,1114.0,1002.0,1536.0,2
19,9,2004,11,1083.0,10.2,1049.0,984.0,1485.0,2
19,9,2004,12,1098.0,11.0,996.0,1015.0,1508.0,2
19,9,2004,13,1059.0,11.9,841.0,1047.0,1549.0,2
19,9,2004,14,1021.0,10.8,769.0,1009.0,1545.0,2
19,9,2004,15,925.0,5.1,541.0,768.0,1289.0,1
19,9,2004,16,1045.0,8.3,742.0,910.0,1385.0,1
19,9,2004,17,1303.0,20.7,1196.0,1317.0,1816.0,3
19,9,2004,18,1254.0,16.8,1338.0,1204.0,1655.0,3
19,9,2004,19,1345.0,20.4,1416.0,1306.0,1806.0,3
19,9,2004,20,1273.0,15.3,1341.0,1159.0,1704.0,3
19,9,2004,21,1096.0,8.8,1019.0,931.0,1506.0,2
19,9,2004,22,1077.0,8.5,935.0,920.0,1509.0,2
19,9,2004,23,1084.0,8.7,1081.0,929.0,1517.0,2
20,9,2004,0,980.0,5.7,903.0,800.0,1407.0,1
20,9,2004,1,882.0,4.0,731.0,713.0,1343.0,1
20,9,2004,2,851.0,3.0,625.0,655.0,1301.0,1
20,9,2004,3,819.0,2.2,613.0,597.0,1281.0,1
20,9,2004,4,804.0,2.2,646.0,601.0,1281.0,1
20,9,2004,5,823.0,2.7,671.0,631.0,1304.0,1
20,9,2004,6,903.0,4.7,801.0,748.0,1373.0,1
20,9,2004,7,1310.0,21.7,1353.0,1344.0,2026.0,4
20,9,2004,8,1436.0,32.2,1682.0,1601.0,2338.0,4
20,9,2004,9,1479.0,27.5,1749.0,1490.0,2146.0,4
20,9,2004,10,1285.0,18.1,1582.0,1243.0,1815.0,4
20,9,2004,11,1262.0,18.6,1484.0,1258.0,1835.0,3
20,9,2004,12,1225.0,17.6,1321.0,1227.0,1774.0,3
20,9,2004,13,1162.0,16.3,1125.0,1188.0,1681.0,3
20,9,2004,14,1103.0,11.8,967.0,1044.0,1523.0,2
20,9,2004,15,1120.0,11.9,975.0,1045.0,1563.0,2
20,9,2004,16,1169.0,15.5,1025.0,1163.0,1639.0,2
20,9,2004,17,1386.0,28.8,1469.0,1522.0,1990.0,4
20,9,2004,18,1426.0,31.1,1648.0,1577.0,2080.0,4
20,9,2004,19,1476.0,34.9,1785.0,1663.0,2167.0,4
20,9,2004,20,1167.0,19.5,1371.0,1282.0,1685.0,3
20,9,2004,21,1032.0,11.7,1071.0,1039.0,1455.0,2
20,9,2004,22,1034.0,9.9,1118.0,972.0,1437.0,2
20,9,2004,23,986.0,7.7,931.0,885.0,1407.0,1
21,9,2004,0,908.0,4.4,722.0,732.0,1311.0,1
21,9,2004,1,891.0,4.1,773.0,714.0,1295.0,1
21,9,2004,2,843.0,3.1,665.0,656.0,1271.0,1
21,9,2004,3,822.0,2.4,594.0,612.0,1254.0,1
21,9,2004,4,814.0,2.1,565.0,589.0,1246.0,1
21,9,2004,5,869.0,3.3,688.0,673.0,1307.0,1
21,9,2004,6,1013.0,8.1,974.0,905.0,1499.0,2
21,9,2004,7,1515.0,31.4,1591.0,1584.0,2288.0,4
21,9,2004,8,1587.0,41.2,1820.0,1795.0,2531.0,4
21,9,2004,9,1490.0,27.3,1807.0,1487.0,2115.0,4
21,9,2004,10,1435.0,24.2,1704.0,1408.0,1991.0,4
21,9,2004,11,1246.0,17.0,1270.0,1209.0,1792.0,3
21,9,2004,12,1266.0,17.7,1265.0,1231.0,1768.0,3
21,9,2004,13,1277.0,19.3,1226.0,1277.0,1846.0,3
21,9,2004,14,1142.0,12.7,987.0,1073.0,1635.0,2
21,9,2004,15,1207.0,14.6,1024.0,1136.0,1696.0,3
21,9,2004,16,1252.0,17.8,1127.0,1233.0,1759.0,3
21,9,2004,17,1399.0,26.6,1442.0,1468.0,2072.0,4
21,9,2004,18,1464.0,30.3,1639.0,1559.0,2158.0,4
21,9,2004,19,1422.0,28.7,1624.0,1520.0,2087.0,4
21,9,2004,20,1308.0,20.0,1454.0,1297.0,1899.0,4
21,9,2004,21,1137.0,11.9,1138.0,1047.0,1620.0,2
21,9,2004,22,1040.0,8.1,951.0,903.0,1494.0,2
21,9,2004,23,1018.0,7.7,864.0,885.0,1491.0,2
22,9,2004,0,962.0,5.9,868.0,808.0,1430.0,1
22,9,2004,1,930.0,5.1,825.0,768.0,1409.0,1
22,9,2004,2,812.0,2.4,626.0,613.0,1302.0,1
22,9,2004,3,826.0,2.4,605.0,612.0,1304.0,1
22,9,2004,4,878.0,3.8,822.0,702.0,1373.0,1
22,9,2004,5,922.0,5.0,905.0,764.0,1415.0,1
22,9,2004,6,1047.0,9.7,1075.0,965.0,1606.0,2
22,9,2004,7,1376.0,25.9,1541.0,1452.0,2123.0,4
22,9,2004,8,1514.0,34.3,1749.0,1648.0,2400.0,4
22,9,2004,9,1494.0,29.0,1798.0,1528.0,2201.0,4
22,9,2004,10,1316.0,20.0,1584.0,1298.0,1888.0,4
22,9,2004,11,1269.0,18.3,1441.0,1247.0,1813.0,3
22,9,2004,12,1152.0,13.4,1093.0,1099.0,1631.0,2
22,9,2004,13,1138.0,14.0,1019.0,1117.0,1646.0,2
22,9,2004,14,1132.0,12.1,944.0,1052.0,1609.0,2
22,9,2004,15,1186.0,15.3,1046.0,1159.0,1701.0,3
22,9,2004,16,1228.0,16.1,1089.0,1184.0,1724.0,3
22,9,2004,17,1424.0,27.3,1537.0,1486.0,2084.0,4
22,9,2004,18,1427.0,26.2,1566.0,1458.0,2049.0,4
22,9,2004,19,1387.0,26.7,1510.0,1473.0,2065.0,4
22,9,2004,20,1284.0,18.3,1300.0,1249.0,1842.0,3
22,9,2004,21,1110.0,11.9,1058.0,1045.0,1638.0,2
22,9,2004,22,1110.0,11.5,1002.0,1032.0,1650.0,2
22,9,2004,23,1077.0,9.6,923.0,964.0,1571.0,2
23,9,2004,0,1037.0,8.0,836.0,898.0,1539.0,2
23,9,2004,1,1002.0,6.9,779.0,854.0,1513.0,2
