id,NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),AH,Year,Month,Day,DayOfWeek,Hour,result
4710,0.0,9.6,163.0,93.0,1.7127,2004.0,9.0,22.0,2.0,23,1
4711,0.0,8.0,152.0,87.0,1.719,2004.0,9.0,23.0,3.0,0,1
4712,0.0,6.9,104.0,71.0,1.7261,2004.0,9.0,23.0,3.0,1,1
4713,0.0,3.7,61.0,49.0,1.6673,2004.0,9.0,23.0,3.0,2,0
4714,0.0,2.4,0.0,0.0,1.6069,2004.0,9.0,23.0,3.0,3,0
4716,0.0,2.5,84.0,58.0,1.5879,2004.0,9.0,23.0,3.0,5,0
4717,0.0,6.3,132.0,66.0,1.5794,2004.0,9.0,23.0,3.0,6,0
4718,0.0,21.6,422.0,112.0,1.5941,2004.0,9.0,23.0,3.0,7,2
4719,0.0,18.8,282.0,104.0,1.5765,2004.0,9.0,23.0,3.0,8,2
4720,0.0,18.1,293.0,103.0,1.5903,2004.0,9.0,23.0,3.0,9,2
4721,0.0,14.8,334.0,118.0,1.6199,2004.0,9.0,23.0,3.0,10,2
4722,0.0,15.9,324.0,129.0,1.6006,2004.0,9.0,23.0,3.0,11,2
4723,0.0,16.1,294.0,127.0,1.5855,2004.0,9.0,23.0,3.0,12,2
4724,0.0,17.2,273.0,130.0,1.5581,2004.0,9.0,23.0,3.0,13,2
4725,0.0,15.8,275.0,130.0,1.5642,2004.0,9.0,23.0,3.0,14,2
4726,0.0,15.1,282.0,118.0,1.588,2004.0,9.0,23.0,3.0,15,2
4727,0.0,18.9,323.0,146.0,1.5903,2004.0,9.0,23.0,3.0,16,2
4728,0.0,25.2,442.0,190.0,1.5925,2004.0,9.0,23.0,3.0,17,2
4729,0.0,26.1,431.0,189.0,1.5949,2004.0,9.0,23.0,3.0,18,2
4730,0.0,25.6,402.0,173.0,1.6302,2004.0,9.0,23.0,3.0,19,2
4731,0.0,16.9,313.0,148.0,1.6256,2004.0,9.0,23.0,3.0,20,2
4732,0.0,12.6,228.0,116.0,1.584,2004.0,9.0,23.0,3.0,21,2
4733,0.0,10.3,218.0,109.0,1.4959,2004.0,9.0,23.0,3.0,22,2
4734,0.0,8.9,179.0,94.0,1.4486,2004.0,9.0,23.0,3.0,23,1
4735,0.0,6.5,97.0,64.0,1.458,2004.0,9.0,24.0,4.0,0,0
4736,0.0,5.3,83.0,59.0,1.4658,2004.0,9.0,24.0,4.0,1,0
4737,0.0,4.6,80.0,64.0,1.4828,2004.0,9.0,24.0,4.0,2,0
4738,0.0,2.0,0.0,0.0,1.4673,2004.0,9.0,24.0,4.0,3,0
4739,0.0,2.5,66.0,52.0,1.4789,2004.0,9.0,24.0,4.0,4,0
4740,0.0,2.8,109.0,55.0,1.4946,2004.0,9.0,24.0,4.0,5,0
4741,0.0,8.4,232.0,83.0,1.5119,2004.0,9.0,24.0,4.0,6,1
4742,0.0,21.1,535.0,114.0,1.5452,2004.0,9.0,24.0,4.0,7,2
4743,0.0,34.0,684.0,137.0,1.56,2004.0,9.0,24.0,4.0,8,3
4744,0.0,29.4,803.0,160.0,1.5614,2004.0,9.0,24.0,4.0,9,3
4745,0.0,20.3,539.0,138.0,1.5572,2004.0,9.0,24.0,4.0,10,2
4746,0.0,18.4,364.0,134.0,1.5229,2004.0,9.0,24.0,4.0,11,2
4747,0.0,22.3,422.0,143.0,1.5422,2004.0,9.0,24.0,4.0,12,2
4748,0.0,26.9,483.0,153.0,1.5594,2004.0,9.0,24.0,4.0,13,2
4749,0.0,24.0,496.0,145.0,1.558,2004.0,9.0,24.0,4.0,14,2
4750,0.0,19.3,403.0,123.0,1.5548,2004.0,9.0,24.0,4.0,15,2
4751,0.0,14.5,282.0,96.0,1.5251,2004.0,9.0,24.0,4.0,16,2
4752,0.0,11.1,268.0,107.0,1.5682,2004.0,9.0,24.0,4.0,17,2
4753,0.0,10.4,306.0,119.0,1.3601,2004.0,9.0,24.0,4.0,18,2
4754,0.0,10.5,293.0,109.0,1.3345,2004.0,9.0,24.0,4.0,19,2
4755,0.0,5.8,240.0,107.0,1.3334,2004.0,9.0,24.0,4.0,20,1
4756,0.0,2.2,93.0,57.0,1.1988,2004.0,9.0,24.0,4.0,21,0
4757,0.0,2.0,99.0,60.0,1.0213,2004.0,9.0,24.0,4.0,22,0
4758,0.0,3.8,55.0,22.0,0.888,2004.0,9.0,24.0,4.0,23,1
4759,0.0,3.9,19.0,2.0,0.8773,2004.0,9.0,25.0,5.0,0,1
4760,0.0,3.7,26.0,7.0,0.9326,2004.0,9.0,25.0,5.0,1,1
4761,0.0,1.7,26.0,8.0,0.9334,2004.0,9.0,25.0,5.0,2,0
4762,0.0,1.0,0.0,0.0,0.9017,2004.0,9.0,25.0,5.0,3,0
4763,0.0,1.0,42.0,27.0,0.9181,2004.0,9.0,25.0,5.0,4,0
4764,0.0,0.9,32.0,14.0,0.9295,2004.0,9.0,25.0,5.0,5,0
4765,0.0,1.3,25.0,3.0,0.9308,2004.0,9.0,25.0,5.0,6,0
4766,0.0,2.1,28.0,9.0,0.9178,2004.0,9.0,25.0,5.0,7,0
4767,0.0,2.5,41.0,14.0,0.9056,2004.0,9.0,25.0,5.0,8,0
4768,0.0,4.6,130.0,52.0,0.9142,2004.0,9.0,25.0,5.0,9,0
4769,0.0,4.3,173.0,64.0,0.8674,2004.0,9.0,25.0,5.0,10,1
4770,0.0,6.5,168.0,66.0,0.8104,2004.0,9.0,25.0,5.0,11,1
4771,0.0,6.0,51.0,14.0,0.771,2004.0,9.0,25.0,5.0,12,1
4772,0.0,6.0,31.0,9.0,0.7127,2004.0,9.0,25.0,5.0,13,1
4773,0.0,4.5,41.0,12.0,0.7104,2004.0,9.0,25.0,5.0,14,0
4774,0.0,3.9,41.0,14.0,0.6717,2004.0,9.0,25.0,5.0,15,0
4775,0.0,4.6,54.0,21.0,0.6514,2004.0,9.0,25.0,5.0,16,1
4776,0.0,6.7,112.0,43.0,0.6853,2004.0,9.0,25.0,5.0,17,1
4777,0.0,8.9,178.0,62.0,0.7045,2004.0,9.0,25.0,5.0,18,1
4778,0.0,9.8,218.0,68.0,0.7384,2004.0,9.0,25.0,5.0,19,2
4779,0.0,10.8,241.0,81.0,0.7163,2004.0,9.0,25.0,5.0,20,2
4780,0.0,7.4,223.0,88.0,0.6975,2004.0,9.0,25.0,5.0,21,1
4781,0.0,10.3,279.0,99.0,0.7366,2004.0,9.0,25.0,5.0,22,2
4782,0.0,13.8,330.0,98.0,0.8035,2004.0,9.0,25.0,5.0,23,2
4783,0.0,10.9,330.0,97.0,0.8242,2004.0,9.0,26.0,6.0,0,2
4784,0.0,11.7,341.0,101.0,0.9136,2004.0,9.0,26.0,6.0,1,2
4785,0.0,7.8,205.0,90.0,0.9135,2004.0,9.0,26.0,6.0,2,1
4786,0.0,7.7,0.0,0.0,0.9176,2004.0,9.0,26.0,6.0,3,1
4788,0.0,4.5,102.0,55.0,0.9146,2004.0,9.0,26.0,6.0,5,0
4789,0.0,3.3,79.0,46.0,0.8941,2004.0,9.0,26.0,6.0,6,0
4790,0.0,5.4,148.0,56.0,0.8964,2004.0,9.0,26.0,6.0,7,0
4791,0.0,8.2,261.0,83.0,0.9319,2004.0,9.0,26.0,6.0,8,1
4792,0.0,3.0,107.0,55.0,0.8831,2004.0,9.0,26.0,6.0,9,0
4793,0.0,3.0,103.0,47.0,0.8519,2004.0,9.0,26.0,6.0,10,0
4794,0.0,3.5,122.0,61.0,0.8407,2004.0,9.0,26.0,6.0,11,0
4795,0.0,3.6,127.0,58.0,0.8217,2004.0,9.0,26.0,6.0,12,0
4796,0.0,4.0,110.0,59.0,0.8063,2004.0,9.0,26.0,6.0,13,0
4797,0.0,4.2,98.0,54.0,0.7981,2004.0,9.0,26.0,6.0,14,0
4798,0.0,3.1,146.0,69.0,0.7761,2004.0,9.0,26.0,6.0,15,0
4799,0.0,3.5,119.0,54.0,0.7681,2004.0,9.0,26.0,6.0,16,0
4800,0.0,10.3,234.0,95.0,0.7538,2004.0,9.0,26.0,6.0,17,2
4801,0.0,7.8,261.0,99.0,0.7943,2004.0,9.0,26.0,6.0,18,2
4802,0.0,10.7,371.0,127.0,0.833,2004.0,9.0,26.0,6.0,19,2
4803,0.0,7.3,266.0,98.0,0.8193,2004.0,9.0,26.0,6.0,20,2
4804,0.0,7.7,268.0,112.0,0.8482,2004.0,9.0,26.0,6.0,21,1
4805,0.0,8.6,294.0,115.0,0.8745,2004.0,9.0,26.0,6.0,22,1
4806,0.0,10.0,303.0,114.0,0.9208,2004.0,9.0,26.0,6.0,23,2
4807,0.0,8.5,241.0,103.0,0.9634,2004.0,9.0,27.0,0.0,0,1
4808,0.0,5.8,142.0,81.0,0.9881,2004.0,9.0,27.0,0.0,1,1
4809,0.0,5.0,110.0,75.0,0.9891,2004.0,9.0,27.0,0.0,2,0
4810,0.0,2.9,0.0,0.0,0.9799,2004.0,9.0,27.0,0.0,3,0
4811,0.0,3.4,104.0,64.0,0.9948,2004.0,9.0,27.0,0.0,4,0
4812,0.0,5.6,179.0,71.0,0.9844,2004.0,9.0,27.0,0.0,5,0
4813,0.0,9.0,361.0,99.0,0.9802,2004.0,9.0,27.0,0.0,6,1
4814,0.0,26.9,799.0,132.0,0.9778,2004.0,9.0,27.0,0.0,7,3
4815,0.0,18.8,614.0,135.0,0.958,2004.0,9.0,27.0,0.0,8,2
4816,0.0,8.2,275.0,94.0,0.9108,2004.0,9.0,27.0,0.0,9,1
4817,0.0,9.1,325.0,103.0,0.8886,2004.0,9.0,27.0,0.0,10,1
4818,0.0,9.2,327.0,123.0,0.8537,2004.0,9.0,27.0,0.0,11,1
4819,0.0,8.3,252.0,95.0,0.7961,2004.0,9.0,27.0,0.0,12,1
4820,0.0,9.1,226.0,90.0,0.7838,2004.0,9.0,27.0,0.0,13,1
4821,0.0,9.2,230.0,99.0,0.7845,2004.0,9.0,27.0,0.0,14,1
4822,0.0,9.6,244.0,107.0,0.8012,2004.0,9.0,27.0,0.0,15,1
4823,0.0,11.8,251.0,112.0,0.8128,2004.0,9.0,27.0,0.0,16,1
4824,0.0,17.3,346.0,132.0,0.8065,2004.0,9.0,27.0,0.0,17,2
4825,0.0,17.8,407.0,148.0,0.7773,2004.0,9.0,27.0,0.0,18,2
4826,0.0,20.9,490.0,158.0,0.7873,2004.0,9.0,27.0,0.0,19,2
4827,0.0,14.9,434.0,145.0,0.8066,2004.0,9.0,27.0,0.0,20,2
4828,0.0,11.3,345.0,128.0,0.8232,2004.0,9.0,27.0,0.0,21,2
4829,0.0,8.4,192.0,105.0,0.8463,2004.0,9.0,27.0,0.0,22,1
4830,0.0,6.8,157.0,90.0,0.8793,2004.0,9.0,27.0,0.0,23,1
4831,0.0,4.9,148.0,85.0,0.9054,2004.0,9.0,28.0,1.0,0,0
4832,0.0,3.5,105.0,73.0,0.8982,2004.0,9.0,28.0,1.0,1,0
4833,0.0,2.8,141.0,74.0,0.8929,2004.0,9.0,28.0,1.0,2,0
4834,0.0,2.1,0.0,0.0,0.8887,2004.0,9.0,28.0,1.0,3,0
4835,0.0,2.2,107.0,61.0,0.8801,2004.0,9.0,28.0,1.0,4,0
4836,0.0,3.9,166.0,69.0,0.8726,2004.0,9.0,28.0,1.0,5,0
4837,0.0,7.3,241.0,82.0,0.8825,2004.0,9.0,28.0,1.0,6,1
4838,0.0,15.5,368.0,120.0,0.8944,2004.0,9.0,28.0,1.0,7,2
4839,0.0,27.1,498.0,135.0,0.9087,2004.0,9.0,28.0,1.0,8,2
4840,0.0,21.3,641.0,152.0,0.9224,2004.0,9.0,28.0,1.0,9,2
4841,0.0,19.9,667.0,177.0,0.9155,2004.0,9.0,28.0,1.0,10,2
4842,0.0,19.4,550.0,181.0,0.9008,2004.0,9.0,28.0,1.0,11,2
4843,0.0,21.8,483.0,176.0,0.8969,2004.0,9.0,28.0,1.0,12,2
4844,0.0,21.7,524.0,163.0,0.8451,2004.0,9.0,28.0,1.0,13,2
4845,0.0,18.9,481.0,174.0,0.8283,2004.0,9.0,28.0,1.0,14,2
4846,0.0,13.0,305.0,117.0,0.8174,2004.0,9.0,28.0,1.0,15,2
4847,0.0,18.8,396.0,145.0,0.8382,2004.0,9.0,28.0,1.0,16,2
4848,0.0,26.8,501.0,173.0,0.8681,2004.0,9.0,28.0,1.0,17,2
4849,0.0,36.9,702.0,204.0,0.8559,2004.0,9.0,28.0,1.0,18,3
4850,0.0,39.3,755.0,209.0,0.9302,2004.0,9.0,28.0,1.0,19,3
4851,0.0,23.1,524.0,175.0,1.1159,2004.0,9.0,28.0,1.0,20,2
4852,0.0,11.6,247.0,129.0,1.113,2004.0,9.0,28.0,1.0,21,2
4853,0.0,8.3,196.0,111.0,1.0885,2004.0,9.0,28.0,1.0,22,1
4854,0.0,5.7,135.0,85.0,1.0435,2004.0,9.0,28.0,1.0,23,1
4855,0.0,5.9,146.0,86.0,1.0498,2004.0,9.0,29.0,2.0,0,1
4856,0.0,4.1,106.0,71.0,1.047,2004.0,9.0,29.0,2.0,1,0
4857,0.0,2.2,70.0,60.0,1.0541,2004.0,9.0,29.0,2.0,2,0
4858,0.0,2.0,0.0,0.0,1.0309,2004.0,9.0,29.0,2.0,3,0
4860,0.0,2.0,60.0,45.0,1.013,2004.0,9.0,29.0,2.0,5,0
4861,0.0,4.0,92.0,53.0,0.9986,2004.0,9.0,29.0,2.0,6,0
4862,0.0,13.4,277.0,94.0,0.9985,2004.0,9.0,29.0,2.0,7,1
4863,0.0,28.0,600.0,122.0,1.0086,2004.0,9.0,29.0,2.0,8,2
4864,0.0,28.6,693.0,170.0,1.0434,2004.0,9.0,29.0,2.0,9,3
4865,0.0,21.4,617.0,174.0,1.04,2004.0,9.0,29.0,2.0,10,2
4866,0.0,19.1,569.0,191.0,1.0679,2004.0,9.0,29.0,2.0,11,2
4867,0.0,19.6,409.0,179.0,1.081,2004.0,9.0,29.0,2.0,12,2
4868,0.0,15.8,335.0,148.0,1.1152,2004.0,9.0,29.0,2.0,13,2
4869,0.0,13.5,290.0,129.0,0.9658,2004.0,9.0,29.0,2.0,14,2
4870,0.0,15.9,312.0,148.0,0.9158,2004.0,9.0,29.0,2.0,15,2
4871,0.0,19.9,440.0,184.0,0.8917,2004.0,9.0,29.0,2.0,16,2
4872,0.0,21.6,450.0,188.0,0.9317,2004.0,9.0,29.0,2.0,17,2
4873,0.0,31.0,578.0,204.0,1.0473,2004.0,9.0,29.0,2.0,18,3
4874,0.0,34.1,615.0,201.0,1.0346,2004.0,9.0,29.0,2.0,19,3
4875,0.0,22.8,536.0,165.0,1.1019,2004.0,9.0,29.0,2.0,20,2
4876,0.0,12.3,238.0,133.0,1.1088,2004.0,9.0,29.0,2.0,21,1
4877,0.0,10.9,249.0,125.0,1.1148,2004.0,9.0,29.0,2.0,22,1
4878,0.0,7.1,150.0,101.0,1.1281,2004.0,9.0,29.0,2.0,23,1
4879,0.0,5.7,108.0,79.0,1.1201,2004.0,9.0,30.0,3.0,0,0
4891,0.0,10.8,0.0,0.0,1.3053,2004.0,9.0,30.0,3.0,12,1
4892,0.0,11.2,223.0,101.0,1.3477,2004.0,9.0,30.0,3.0,13,1
4893,0.0,15.1,267.0,113.0,1.4049,2004.0,9.0,30.0,3.0,14,2
4894,0.0,17.4,308.0,121.0,1.4172,2004.0,9.0,30.0,3.0,15,2
4895,0.0,23.4,422.0,146.0,1.4644,2004.0,9.0,30.0,3.0,16,2
4896,0.0,35.9,623.0,188.0,1.5346,2004.0,9.0,30.0,3.0,17,3
4897,0.0,34.0,572.0,182.0,1.5241,2004.0,9.0,30.0,3.0,18,3
4898,0.0,30.1,514.0,166.0,1.5687,2004.0,9.0,30.0,3.0,19,3
4899,0.0,20.0,414.0,142.0,1.6155,2004.0,9.0,30.0,3.0,20,2
4900,0.0,10.5,143.0,84.0,1.6133,2004.0,9.0,30.0,3.0,21,1
4901,0.0,9.0,147.0,87.0,1.6053,2004.0,9.0,30.0,3.0,22,1
4902,0.0,10.7,159.0,91.0,1.5956,2004.0,9.0,30.0,3.0,23,1
4903,0.0,10.4,206.0,91.0,1.5591,2004.0,10.0,1.0,4.0,0,1
4904,0.0,9.7,140.0,74.0,1.5418,2004.0,10.0,1.0,4.0,1,1
4905,0.0,6.9,132.0,69.0,1.5417,2004.0,10.0,1.0,4.0,2,1
4906,0.0,4.0,0.0,0.0,1.5442,2004.0,10.0,1.0,4.0,3,0
4907,0.0,3.0,81.0,54.0,1.5322,2004.0,10.0,1.0,4.0,4,0
4908,0.0,4.3,120.0,60.0,1.5308,2004.0,10.0,1.0,4.0,5,0
4909,0.0,9.8,279.0,69.0,1.5372,2004.0,10.0,1.0,4.0,6,1
4910,0.0,17.2,392.0,91.0,1.555,2004.0,10.0,1.0,4.0,7,2
4911,0.0,27.9,433.0,97.0,1.563,2004.0,10.0,1.0,4.0,8,2
4912,0.0,20.5,531.0,114.0,1.5705,2004.0,10.0,1.0,4.0,9,2
4913,0.0,21.2,619.0,129.0,1.5929,2004.0,10.0,1.0,4.0,10,2
4914,0.0,19.9,522.0,137.0,1.587,2004.0,10.0,1.0,4.0,11,2
4915,0.0,21.1,505.0,134.0,1.6048,2004.0,10.0,1.0,4.0,12,2
4916,0.0,22.3,465.0,132.0,1.5963,2004.0,10.0,1.0,4.0,13,2
4917,0.0,0.0,383.0,123.0,0.0,2004.0,10.0,1.0,4.0,14,2
4918,0.0,12.9,278.0,105.0,1.517,2004.0,10.0,1.0,4.0,15,2
4919,0.0,18.4,372.0,136.0,1.54,2004.0,10.0,1.0,4.0,16,2
4920,0.0,26.5,540.0,169.0,1.5375,2004.0,10.0,1.0,4.0,17,3
5063,0.0,15.3,267.0,87.0,1.4468,2004.0,10.0,7.0,3.0,16,2
5064,0.0,28.8,398.0,111.0,1.437,2004.0,10.0,7.0,3.0,17,3
5065,0.0,26.1,418.0,119.0,1.4464,2004.0,10.0,7.0,3.0,18,3
5066,0.0,37.1,515.0,128.0,1.4892,2004.0,10.0,7.0,3.0,19,3
5067,0.0,35.7,669.0,117.0,1.5296,2004.0,10.0,7.0,3.0,20,3
5068,0.0,16.5,326.0,92.0,1.5219,2004.0,10.0,7.0,3.0,21,2
5069,0.0,11.0,209.0,73.0,1.5036,2004.0,10.0,7.0,3.0,22,1
5070,0.0,10.8,183.0,60.0,1.4923,2004.0,10.0,7.0,3.0,23,1
5071,0.0,9.6,165.0,60.0,1.4827,2004.0,10.0,8.0,4.0,0,1
5072,0.0,6.5,111.0,53.0,1.472,2004.0,10.0,8.0,4.0,1,1
5073,0.0,3.6,67.0,47.0,1.4771,2004.0,10.0,8.0,4.0,2,0
5074,0.0,3.3,0.0,0.0,1.4586,2004.0,10.0,8.0,4.0,3,0
5075,0.0,4.4,88.0,43.0,1.4498,2004.0,10.0,8.0,4.0,4,0
5076,0.0,5.5,147.0,47.0,1.4552,2004.0,10.0,8.0,4.0,5,0
5077,0.0,10.8,279.0,50.0,1.4519,2004.0,10.0,8.0,4.0,6,1
5078,0.0,31.2,665.0,81.0,1.4801,2004.0,10.0,8.0,4.0,7,3
5079,0.0,24.8,592.0,75.0,1.4999,2004.0,10.0,8.0,4.0,8,2
5080,0.0,24.2,557.0,87.0,1.5056,2004.0,10.0,8.0,4.0,9,2
5081,0.0,29.5,693.0,128.0,1.5349,2004.0,10.0,8.0,4.0,10,3
5082,0.0,21.0,530.0,105.0,1.5807,2004.0,10.0,8.0,4.0,11,2
5083,0.0,19.6,412.0,101.0,1.553,2004.0,10.0,8.0,4.0,12,2
5084,0.0,21.2,366.0,100.0,1.4356,2004.0,10.0,8.0,4.0,13,2
5085,0.0,18.0,344.0,98.0,1.4738,2004.0,10.0,8.0,4.0,14,2
5086,0.0,20.5,339.0,98.0,1.486,2004.0,10.0,8.0,4.0,15,2
5087,0.0,15.6,297.0,98.0,1.5147,2004.0,10.0,8.0,4.0,16,2
5088,0.0,19.2,294.0,90.0,1.5191,2004.0,10.0,8.0,4.0,17,2
5089,0.0,20.0,211.0,84.0,1.5572,2004.0,10.0,8.0,4.0,18,2
5090,0.0,21.1,323.0,101.0,1.5665,2004.0,10.0,8.0,4.0,19,2
5091,0.0,18.6,333.0,98.0,1.5856,2004.0,10.0,8.0,4.0,20,2
5092,0.0,12.3,163.0,76.0,1.5951,2004.0,10.0,8.0,4.0,21,1
5093,0.0,10.3,151.0,71.0,1.6049,2004.0,10.0,8.0,4.0,22,1
5094,0.0,9.6,167.0,71.0,1.6298,2004.0,10.0,8.0,4.0,23,1
5095,0.0,9.9,174.0,66.0,1.608,2004.0,10.0,9.0,5.0,0,1
5096,0.0,8.6,142.0,62.0,1.5967,2004.0,10.0,9.0,5.0,1,1
5097,0.0,7.3,155.0,58.0,1.594,2004.0,10.0,9.0,5.0,2,1
5098,0.0,5.4,0.0,0.0,1.5828,2004.0,10.0,9.0,5.0,3,0
5099,0.0,5.1,96.0,48.0,1.5951,2004.0,10.0,9.0,5.0,4,0
5100,0.0,7.8,154.0,53.0,1.6201,2004.0,10.0,9.0,5.0,5,1
5101,0.0,8.2,211.0,55.0,1.621,2004.0,10.0,9.0,5.0,6,1
5102,0.0,17.6,381.0,63.0,1.6165,2004.0,10.0,9.0,5.0,7,2
5103,0.0,20.1,470.0,69.0,1.6186,2004.0,10.0,9.0,5.0,8,2
5104,0.0,18.7,464.0,84.0,1.6238,2004.0,10.0,9.0,5.0,9,2
5105,0.0,19.5,450.0,95.0,1.598,2004.0,10.0,9.0,5.0,10,2
5106,0.0,13.0,274.0,80.0,1.6286,2004.0,10.0,9.0,5.0,11,2
5107,0.0,18.2,306.0,87.0,1.6957,2004.0,10.0,9.0,5.0,12,2
5108,0.0,16.2,308.0,94.0,1.7309,2004.0,10.0,9.0,5.0,13,2
5109,0.0,11.0,186.0,76.0,1.7392,2004.0,10.0,9.0,5.0,14,1
5110,0.0,15.9,238.0,92.0,1.7248,2004.0,10.0,9.0,5.0,15,2
5111,0.0,14.2,249.0,94.0,1.7308,2004.0,10.0,9.0,5.0,16,2
5112,0.0,19.9,378.0,110.0,1.7468,2004.0,10.0,9.0,5.0,17,2
5113,0.0,21.7,386.0,109.0,1.7928,2004.0,10.0,9.0,5.0,18,2
5114,0.0,25.7,461.0,122.0,1.7966,2004.0,10.0,9.0,5.0,19,2
5115,0.0,17.3,394.0,107.0,1.7334,2004.0,10.0,9.0,5.0,20,2
5116,0.0,11.2,266.0,83.0,1.7447,2004.0,10.0,9.0,5.0,21,2
5117,0.0,8.9,158.0,62.0,1.7367,2004.0,10.0,9.0,5.0,22,1
5118,0.0,15.2,319.0,89.0,1.7433,2004.0,10.0,9.0,5.0,23,2
5119,0.0,17.2,409.0,103.0,1.7438,2004.0,10.0,10.0,6.0,0,2
5120,0.0,11.9,223.0,74.0,1.7327,2004.0,10.0,10.0,6.0,1,1
5121,0.0,8.1,107.0,52.0,1.7515,2004.0,10.0,10.0,6.0,2,1
5122,0.0,4.9,0.0,0.0,1.7538,2004.0,10.0,10.0,6.0,3,1
5124,0.0,3.7,56.0,39.0,1.7355,2004.0,10.0,10.0,6.0,5,0
5125,0.0,6.3,163.0,59.0,1.7275,2004.0,10.0,10.0,6.0,6,1
5126,0.0,7.7,187.0,56.0,1.7127,2004.0,10.0,10.0,6.0,7,1
5127,0.0,6.3,150.0,51.0,1.7256,2004.0,10.0,10.0,6.0,8,1
5128,0.0,5.6,103.0,51.0,1.7449,2004.0,10.0,10.0,6.0,9,0
5129,0.0,5.1,143.0,58.0,1.8468,2004.0,10.0,10.0,6.0,10,1
5130,0.0,9.0,220.0,68.0,1.8351,2004.0,10.0,10.0,6.0,11,1
5131,0.0,9.3,301.0,81.0,1.7838,2004.0,10.0,10.0,6.0,12,2
5132,0.0,5.9,214.0,73.0,1.8881,2004.0,10.0,10.0,6.0,13,1
5133,0.0,4.4,162.0,69.0,1.7879,2004.0,10.0,10.0,6.0,14,1
5134,0.0,5.8,232.0,81.0,1.7917,2004.0,10.0,10.0,6.0,15,1
5135,0.0,6.6,254.0,82.0,1.7877,2004.0,10.0,10.0,6.0,16,1
5136,0.0,7.8,224.0,71.0,1.7695,2004.0,10.0,10.0,6.0,17,1
5137,0.0,8.4,247.0,81.0,1.7014,2004.0,10.0,10.0,6.0,18,1
5138,0.0,8.3,334.0,87.0,1.6914,2004.0,10.0,10.0,6.0,19,2
5139,0.0,8.1,239.0,72.0,1.6848,2004.0,10.0,10.0,6.0,20,1
5140,0.0,6.1,168.0,63.0,1.6719,2004.0,10.0,10.0,6.0,21,1
5141,0.0,6.7,185.0,63.0,1.6585,2004.0,10.0,10.0,6.0,22,1
5142,0.0,6.6,178.0,63.0,1.6507,2004.0,10.0,10.0,6.0,23,1
5143,0.0,6.1,132.0,55.0,1.6384,2004.0,10.0,11.0,0.0,0,1
5144,0.0,6.0,135.0,52.0,1.5901,2004.0,10.0,11.0,0.0,1,1
5145,0.0,1.4,39.0,32.0,1.5663,2004.0,10.0,11.0,0.0,2,0
5146,0.0,1.7,0.0,0.0,1.5885,2004.0,10.0,11.0,0.0,3,0
5147,0.0,1.9,33.0,29.0,1.5795,2004.0,10.0,11.0,0.0,4,0
5148,0.0,3.4,90.0,44.0,1.5945,2004.0,10.0,11.0,0.0,5,0
5149,0.0,7.2,164.0,53.0,1.5918,2004.0,10.0,11.0,0.0,6,1
5150,0.0,19.0,336.0,62.0,1.5821,2004.0,10.0,11.0,0.0,7,2
5151,0.0,24.5,366.0,68.0,1.5567,2004.0,10.0,11.0,0.0,8,2
5152,0.0,25.6,565.0,85.0,1.5638,2004.0,10.0,11.0,0.0,9,2
5153,0.0,17.1,536.0,88.0,1.6192,2004.0,10.0,11.0,0.0,10,2
5154,0.0,12.3,416.0,82.0,1.607,2004.0,10.0,11.0,0.0,11,2
5155,0.0,15.2,379.0,91.0,1.5795,2004.0,10.0,11.0,0.0,12,2
5156,0.0,18.3,368.0,87.0,1.5832,2004.0,10.0,11.0,0.0,13,2
5157,0.0,17.2,444.0,90.0,1.6074,2004.0,10.0,11.0,0.0,14,2
5158,0.0,14.1,352.0,97.0,1.4942,2004.0,10.0,11.0,0.0,15,2
5159,0.0,18.3,375.0,99.0,1.4642,2004.0,10.0,11.0,0.0,16,2
5160,0.0,25.0,479.0,109.0,1.5115,2004.0,10.0,11.0,0.0,17,2
5161,0.0,22.2,448.0,95.0,1.4898,2004.0,10.0,11.0,0.0,18,2
5162,0.0,21.4,388.0,80.0,1.4711,2004.0,10.0,11.0,0.0,19,2
5163,0.0,16.2,376.0,76.0,1.4769,2004.0,10.0,11.0,0.0,20,2
5164,0.0,10.3,224.0,62.0,1.4672,2004.0,10.0,11.0,0.0,21,1
5165,0.0,8.9,206.0,57.0,1.4415,2004.0,10.0,11.0,0.0,22,1
5166,0.0,6.5,143.0,57.0,1.3032,2004.0,10.0,11.0,0.0,23,1
5167,0.0,5.1,113.0,54.0,1.311,2004.0,10.0,12.0,1.0,0,1
5168,0.0,4.6,93.0,50.0,1.343,2004.0,10.0,12.0,1.0,1,0
5169,0.0,2.1,58.0,44.0,1.3529,2004.0,10.0,12.0,1.0,2,0
5170,0.0,2.4,0.0,0.0,1.3952,2004.0,10.0,12.0,1.0,3,0
5171,0.0,3.2,56.0,34.0,1.3674,2004.0,10.0,12.0,1.0,4,0
5172,0.0,3.9,105.0,44.0,1.2772,2004.0,10.0,12.0,1.0,5,0
5173,0.0,6.0,243.0,74.0,1.2276,2004.0,10.0,12.0,1.0,6,1
5174,0.0,13.8,492.0,101.0,1.2151,2004.0,10.0,12.0,1.0,7,2
5175,0.0,14.8,435.0,103.0,1.1751,2004.0,10.0,12.0,1.0,8,2
5200,0.0,5.9,286.0,78.0,0.9246,2004.0,10.0,13.0,2.0,9,1
